DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
67;7.363703368767852;7.363703368767852;7.363703368767852;6.740532581787654;6.553836831823787;6.411731700161126;6.187945459788995;6.118820197689659;6.513255021686493;6.514404462224615;6.713133928237943;6.890975884815825;6.95137177583536;6.960290554230869;6.955906910010188;6.927807271889253;6.921787456144392
68;7.509696010441891;7.509696010441891;7.509696010441891;6.878170246272745;6.678698809306817;6.5220150007764905;6.2670405097218955;6.153374022404481;6.5232439039321966;6.5224580935416325;6.713926802926026;6.887030209716706;6.946435455767754;6.95375225536019;6.949689104340427;6.920416339364851;6.91455415656936
69;7.655688652115928;7.655688652115928;7.655688652115928;7.015807910757838;6.803560786789844;6.632298301391855;6.3461355596547975;6.187927847119303;6.5332327861779;6.530511724858649;6.714719677614108;6.883084534617586;6.941499135700149;6.947213956489512;6.943471298670669;6.913025406840453;6.9073208569943265
70;7.801681293789965;7.801681293789965;7.801681293789965;7.153445575242928;6.928422764272869;6.74258160200722;6.425230609587701;6.222481671834125;6.543221668423602;6.538565356175667;6.715512552302189;6.879138859518464;6.936562815632541;6.940675657618834;6.9372534930009095;6.905634474316053;6.900087557419291
71;7.954359541524608;7.954359541524608;7.954359541524608;7.297643845788627;7.0610006508468075;6.86025126625895;6.511605962550909;6.260209738973187;6.553210550669306;6.545236411735107;6.716305426990271;6.8761060632072235;6.932626495564935;6.934591904202704;6.9314902327856975;6.898682935731046;6.893293651783652
72;8.107037789259254;8.107037789259254;8.107037789259254;7.441842116334323;7.193578537420746;6.9779209305106775;6.597981315514115;6.297937806112251;6.563199432915007;6.551907467294547;6.717098301678353;6.87307326689598;6.9286901754973265;6.9285081507865725;6.925726972570484;6.8917313971460405;6.886499746148011
73;8.259716036993895;8.259716036993895;8.259716036993895;7.586040386880018;7.326156423994683;7.095590594762405;6.68435666847732;6.335665873251315;6.573188315160712;6.558578522853989;6.717891176366436;6.870040470584738;6.924753855429722;6.922424397370438;6.919963712355266;6.884779858561036;6.879705840512373
74;8.41239428472854;8.41239428472854;8.41239428472854;7.7302386574257165;7.458734310568621;7.213260259014134;6.770732021440526;6.37339394039038;6.583177197406414;6.565249578413429;6.718684051054516;6.867007674273495;6.920817535362115;6.916340643954306;6.914200452140056;6.877828319976029;6.872911934876732
75;8.565072532463185;8.565072532463185;8.565072532463185;7.874436927971413;7.591312197142557;7.330929923265861;6.857107374403733;6.4111220075294435;6.593166079652118;6.571920633972869;6.719476925742598;6.863974877962255;6.916881215294507;6.910256890538175;6.908437191924841;6.870876781391022;6.866118029241091
76;8.717750780197829;8.717750780197829;8.717750780197829;8.018635198517108;7.723890083716495;7.448599587517589;6.943482727366938;6.44885007466851;6.603154961897821;6.578591689532311;6.72026980043068;6.860942081651013;6.9129448952269;6.904173137122044;6.902673931709626;6.863925242806015;6.859324123605453
77;8.870429027932472;8.870429027932472;8.870429027932472;8.162833469062809;7.8564679702904305;7.566269251769319;7.029858080330144;6.48657814180757;6.613143844143525;6.585262745091753;6.7210626751187625;6.85790928533977;6.909008575159296;6.898089383705911;6.896910671494413;6.856973704221011;6.852530217969812
78;9.023107275667115;9.023107275667115;9.023107275667115;8.307031739608504;7.989045856864369;7.683938916021048;7.116233433293351;6.524306208946637;6.623132726389229;6.591933800651193;6.721855549806843;6.854876489028526;6.905072255091688;6.89200563028978;6.891147411279198;6.8500221656360045;6.845736312334173
79;9.175785523401757;9.175785523401757;9.175785523401757;8.451230010154203;8.121623743438308;7.801608580272776;7.202608786256556;6.562034276085701;6.633121608634931;6.598604856210634;6.722648424494924;6.851843692717287;6.901135935024081;6.8859218768736445;6.8853841510639855;6.8430706270509996;6.838942406698533
80;9.328463771136402;9.328463771136402;9.328463771136402;8.595428280699899;8.254201630012245;7.919278244524505;7.288984139219763;6.599762343224764;6.643110490880633;6.605275911770075;6.7234412991830075;6.848810896406044;6.897199614956475;6.879838123457514;6.879620890848771;6.836119088465992;6.832148501062895
81;9.481142018871042;9.481142018871042;9.481142018871042;8.739626551245596;8.38677951658618;8.036947908776234;7.3753594921829695;6.637490410363827;6.653099373126338;6.611946967329515;6.72423417387109;6.845778100094802;6.893263294888868;6.873754370041382;6.87385763063356;6.829167549880986;6.825354595427253
82;9.633820266605689;9.633820266605689;9.633820266605689;8.883824821791292;8.519357403160118;8.154617573027961;7.461734845146176;6.675218477502894;6.663088255372042;6.618618022888956;6.7250270485591725;6.84274530378356;6.889326974821262;6.867670616625251;6.868094370418345;6.822216011295978;6.818560689791613
83;9.78649851434033;9.78649851434033;9.78649851434033;9.028023092336987;8.651935289734054;8.27228723727969;7.548110198109378;6.712946544641957;6.673077137617745;6.625289078448396;6.725819923247254;6.83971250747232;6.885390654753655;6.861586863209118;6.8623311102031295;6.8152644727109735;6.811766784155974
84;9.939176762074977;9.939176762074977;9.939176762074977;9.172221362882684;8.784513176307991;8.389956901531418;7.6344855510725855;6.7506746117810215;6.683066019863446;6.631960134007837;6.726612797935337;6.836679711161076;6.881454334686048;6.855503109792986;6.856567849987917;6.808312934125966;6.804972878520334
85;10.091855009809619;10.091855009809619;10.091855009809619;9.31641963342838;8.917091062881932;8.507626565783145;7.720860904035791;6.788402678920084;6.693054902109153;6.6386311895672785;6.727405672623418;6.833646914849833;6.877518014618442;6.8494193563768535;6.850804589772704;6.801361395540963;6.7981789728846955
86;10.242006199960455;10.242006199960455;10.242006199960455;9.458192161399824;9.04773886010547;8.623689532779782;7.805793661519937;6.823726188530224;6.703043784354856;6.646944031256552;6.729464106794278;6.831362565334491;6.874107259302433;6.843466664847398;6.845172391444167;6.79473421866042;6.791709428953518
87;10.393761089949804;10.393761089949804;10.393761089949804;9.60122487197964;9.17932981816752;8.741515107458135;7.893409455190693;6.862685178475865;6.715226696288252;6.656508503466929;6.732204431402753;6.829251379014184;6.870364776576945;6.8372335877594255;6.839416883452983;6.788000960261786;6.785138874593306
88;10.551780588311475;10.551780588311475;10.551780588311475;9.750754064702221;9.317817637986806;8.866654264633581;7.988117803568368;6.907824591721607;6.727409608221649;6.666455585876405;6.7354513353755205;6.827684173830946;6.8673228392674295;6.832236180242225;6.834897045032573;6.782474501859846;6.779775120229786
89;10.709800086673145;10.709800086673145;10.709800086673145;9.900283257424801;9.456305457806092;8.991793421809026;8.082826151946042;6.952964004967345;6.739592520155045;6.67640266828588;6.738698239348289;6.826116968647705;6.864280901957913;6.827238772725027;6.830377206612166;6.776948043457909;6.774411365866269
90;10.860413714695476;10.860413714695476;10.860413714695476;10.041962307010941;9.587293207802729;9.111819361556739;8.175028833051918;6.998472701483584;6.75097374812647;6.688272090452376;6.74420030146936;6.826800863171211;6.863123477984524;6.8236260705562435;6.82724207354017;6.7721910481197884;6.76981707456657
91;10.994583573464999;10.994583573464999;10.994583573464999;10.169711569363047;9.705802630197098;9.220290341541334;8.25883419104487;7.042785518997024;6.76441192143782;6.703186345701469;6.75160736573958;6.829286622083282;6.8637403179268865;6.820765139646147;6.8246693195784305;6.7676957137172655;6.765454393697414
92;11.125696977891337;11.125696977891337;11.125696977891337;10.293438605436254;9.819669000203591;9.323555673929501;8.336488897354705;7.080226821892555;6.771093330842893;6.714180187602727;6.758299453615591;6.832031461075874;6.864770307942953;6.817898897539241;6.82211019700538;6.763263889840661;6.761170094303153
93;11.25207371366898;11.25207371366898;11.25207371366898;10.412294492152514;9.929149317642255;9.422997547896243;8.41179093636656;7.117496032865957;6.777406957037957;6.724257848434569;6.764807342672012;6.835647352526183;6.866865796329349;6.816061469738185;6.8204109383329605;6.75955396133492;6.757558992363084
94;11.372014972535302;11.372014972535302;11.372014972535302;10.525027930774984;10.035277768304612;9.522452843748319;8.49139770637528;7.161381638809403;6.787705620364128;6.738142153339348;6.773343647693647;6.840206822762485;6.869554306644721;6.8141794608391795;6.818667098562594;6.7558702718801324;6.753974129473973
